sourceOccurrenceId	sourceTaxonId	sourceTaxonName	sourceBodyPartId	sourceBodyPartName	sourceLifeStageId	sourceLifeStageName	interactionTypeId	interactionTypeName	targetOccurrenceId	targetTaxonId	targetTaxonName	targetBodyPartId	targetBodyPartName	targetLifeStageId	targetLifeStageName	localityId	localityName	decimalLatitude	decimalLongitude	YYYY	MM	DD	HH	mm	ss	observationDateTime	referenceDoi	referenceUrl	referenceCitation
	WORMS:421719	Typton distinctus					http://purl.obolibrary.org/obo/RO_0002442	mutualistOf		WORMS:169656	Aplysina lacunosa					GEONAMES:3633649	Archipielago Los Roques	11.74583333	-66.545	1985	1	1	00	00	00	1985-1-1T00:00:00Z	10.1007/978-3-642-75656-6_44	https://link.springer.com/chapter/10.1007%2F978-3-642-75656-6_44	Villamizar E (1985) Fauna asociada a las esponjas Aplysina archeri y Aplysina lacunosa a lo largo de un gradiente de profundidad en el parque nacional Archipielago de los Roques. Tesis de Licenciatura en Biología Univercidad Central de Venezuela Venezuela
	WORMS:515152	Synalpheus irie					http://purl.obolibrary.org/obo/RO_0002440   	symbiontOf		WORMS:169656	Auletta sycinularia					GEONAMES:3489940	Discobery Bay	18.4657	-77.405	2010	1	1	00	00	00	2010-1-1T00:00:00Z	10.3354/meps08609 	https://www.int-res.com/articles/feature/m407p001.pdf	Hultgren KM y Duffy JE (2010) Sponge host characteristics shape the community structure of their shrimp associates. Mar Ecol Prog Ser 407:1–12
	WORMS:515174	Synalpheus plumosetosus					http://purl.obolibrary.org/obo/RO_0002440   	symbiontOf		WORMS:169656	Auletta sycinularia					GEONAMES:3489940	Discobery Bay	18.4657	-77.405	2010	1	1	00	00	00	2010-1-1T00:00:00Z	10.3354/meps08609 	https://www.int-res.com/articles/feature/m407p001.pdf	Hultgren KM y Duffy JE (2010) Sponge host characteristics shape the community structure of their shrimp associates. Mar Ecol Prog Ser 407:1–12
	WORMS:421769	Synalpheus sanctithomae					http://purl.obolibrary.org/obo/RO_0002440   	symbiontOf		WORMS:169656	Auletta sycinularia					GEONAMES:3489940	Discobery Bay	18.4657	-77.405	2010	1	1	00	00	00	2010-1-1T00:00:00Z	10.3354/meps08609 	https://www.int-res.com/articles/feature/m407p001.pdf	Hultgren KM y Duffy JE (2010) Sponge host characteristics shape the community structure of their shrimp associates. Mar Ecol Prog Ser 407:1–12
	WORMS:514508	Cuapetes americanus					http://purl.obolibrary.org/obo/RO_0002440   	symbiontOf		WORMS:169656	Batzella sp.					GEONAMES:3523788	Bajos de Sisal	21.44	-90.27721944	2014	1	1	00	00	00	2014-1-1T00:00:00Z		http://132.248.9.195/ptd2018/octubre/0781354/Index.html	"Ugalde G, DM (2014) Aspectos ecológicos de los camarones Carídeos asociados a espojas de la costa sureste del Golfo de México. Universidad Nacional Autónoma de México."
	WORMS:514731	Periclimenes sandyi					http://purl.obolibrary.org/obo/RO_0002440   	symbiontOf		WORMS:169656	Batzella sp.					GEONAMES:3523788	Bajos de Sisal	21.44	-90.27721944	2014	1	1	00	00	00	2014-1-1T00:00:00Z		http://132.248.9.195/ptd2018/octubre/0781354/Index.html	"Ugalde G, DM (2014) Aspectos ecológicos de los camarones Carídeos asociados a espojas de la costa sureste del Golfo de México. Universidad Nacional Autónoma de México."
	WORMS:421754	Synalpheus brevicarpus					http://purl.obolibrary.org/obo/RO_0002440   	symbiontOf		WORMS:132463	Batzella sp.					GEONAMES:3523788	Bajos de Sisal	21.44	-90.27721944	2014	1	1	00	00	00	2014-1-1T00:00:00Z		http://132.248.9.195/ptd2018/octubre/0781354/Index.html	"Ugalde G, DM (2014) Aspectos ecológicos de los camarones Carídeos asociados a espojas de la costa sureste del Golfo de México. Universidad Nacional Autónoma de México."
	WORMS:421771	Synalpheus townsendi					http://purl.obolibrary.org/obo/RO_0002440   	symbiontOf		WORMS:132463	Batzella sp.					GEONAMES:3523788	Bajos de Sisal	21.44	-90.27721944	2014	1	1	00	00	00	2014-1-1T00:00:00Z		http://132.248.9.195/ptd2018/octubre/0781354/Index.html	"Ugalde G, DM (2014) Aspectos ecológicos de los camarones Carídeos asociados a espojas de la costa sureste del Golfo de México. Universidad Nacional Autónoma de México."
	WORMS:421701	Periclimenaeus perlatus					http://purl.obolibrary.org/obo/RO_0002440   	symbiontOf		WORMS:132463	Callyspongia (Cladochalina) armigera	http://www.ontobee.org/ontology/PORO?iri=http://purl.obolibrary.org/obo/PORO_0000020	Atrium			GEONAMES:3532221	Blanquilla	19.2266	-96.0982	2013	1	1	00	00	00	2013-1-1T00:00:00Z	10.1163/15685403-00003168	https://brill.com/view/journals/cr/86/6/article-p641_1.xml	"Cházaro-Olvera S, Winfield I, Barcenas-Cisneros M, y Ortiz M (2013) Species of the genus Periclimenaeus (Decapoca, Caridea, Palaemonidea) associated with sponges from the Veracruz Coral Reef System National Park, SW Gulf of Mexico. Crustaceana, 86(6), 641-650."
	WORMS:255963	Carpias bermudensis					http://purl.obolibrary.org/obo/RO_0002440   	symbiontOf		WORMS:168732	Callyspongia (Callyspongia) fallax					GEONAMES:3715563	Middle Grounds	28.53333333	-84.31666667	1981	1	1	00	00	00	1981-1-1T00:00:00Z		https://www.researchgate.net/publication/233936852_Northern_Gulf_of_Mexico_Topographic_Features_Study_Final_Report	"Dardeau M. R. (1981). Caridea: General collections and observations. In R. Rezak y B. T.J. (Eds.), Northern Gulf of Mexico topographic features study. Final Report to the U.S. Department of Interior, Bureau of Land Management, (pp. 89-115)."
